Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
18.05.2016;0,0643;0,0643;0,0643;0,0643;400;26
19.05.2016;0,0468;0,0468;0,0168;0,0168;1.015;32
24.05.2016;0,0142;0,0142;0,0142;0,0142;2.000;28
20.06.2016;0,0136;0,0136;0,0136;0,0136;1.000;14
29.07.2016;0,0218;0,0218;0,0218;0,0218;618;13
24.08.2016;0,0365;0,0365;0,0365;0,0365;8.400;306
26.08.2016;0,0365;0,0365;0,0365;0,0365;1.000;37
07.09.2016;0,0365;0,0365;0,0365;0,0365;100;4
30.09.2016;0,0365;0,0365;0,0365;0,0365;200;7
06.10.2016;0,04;0,04;0,04;0,04;1.000;40
28.10.2016;0,0365;0,0557;0,0365;0,0557;1.700;66
05.12.2016;0,0012;0,0012;0,0012;0,0012;2.400;3
06.12.2016;0,0012;0,0012;0,0012;0,0012;1.000;1
04.04.2017;0,001;0,001;0,001;0,001;100;0
11.04.2017;0,0129;0,0129;0,0129;0,0129;193;2
24.05.2017;0,0011;0,0011;0,0011;0,0011;1.050;1
02.06.2017;0,0011;0,0011;0,0011;0,0011;1.050;1
24.08.2017;0,0013;0,0013;0,001;0,001;27.500;31
07.09.2017;0,001;0,001;0,001;0,001;400;0
12.09.2017;0,0009;0,0009;0,0009;0,0009;500;0
13.09.2017;0,12;0,12;0,12;0,12;100;0
04.10.2017;0,0011;0,0011;0,0011;0,0011;200;0
19.12.2017;0,0006;0,0006;0,0006;0,0006;2.900;2
20.12.2017;0,0006;0,0006;0,0006;0,0006;100;0
29.12.2017;0,0006;0,0006;0,0006;0,0006;615;0
10.01.2018;0,0006;0,0006;0,0006;0,0006;2.000;1
05.02.2018;0,0007;0,0007;0,0007;0,0007;100;0
09.03.2018;0,001;0,001;0,001;0,001;500;1
19.03.2018;0,001;0,001;0,001;0,001;300;0
04.05.2018;0,0001;0,0001;0,0001;0,0001;600;0
05.06.2018;0,0001;0,0001;0,0001;0,0001;1.000;0
02.08.2018;0,0005;0,0005;0,0005;0,0005;4.996;2
05.09.2018;0,0015;0,0015;0,0015;0,0015;4.996;7
15.11.2018;0,0001;0,0001;0,0001;0,0001;593;0
13.12.2018;0,0015;0,0015;0,0015;0,0015;200;0
19.12.2018;0,0015;0,0015;0,0015;0,0015;100;0
04.02.2019;0,0516;0,0516;0,0516;0,0516;375;19
24.04.2019;0,0501;0,0501;0,0501;0,0501;150;8
29.04.2019;0,0001;0,0001;0,0001;0,0001;175;0
15.07.2019;0,0015;0,2;0,0015;0,0015;200;0
22.08.2019;0,003;0,003;0,003;0,003;1.000;6
17.10.2019;0,0035;0,0035;0,0035;0,0035;250;1
18.10.2019;0,005;0,005;0,005;0,005;5.000;25
